user_id,first_visit_at,acquisition_channel,campaign,device,age_group,country,landing_page,user_goal
U00817,2026-03-31 09:33:00,Telegram,tg_channel_post,mobile,25-34,Germany,pricing,career
U00818,2026-03-16 09:05:00,Google Ads,ga_competitor,desktop,25-34,Switzerland,trial_lesson,conversation
U00819,2026-03-18 22:18:00,YouTube,yt_pre_roll,mobile,45+,Germany,level_test,conversation
U00820,2026-02-25 21:01:00,TikTok,tt_discount_challenge,mobile,18-24,Germany,grammar_materials,travel
U00821,2026-02-16 16:52:00,TikTok,tt_viral_test,mobile,25-34,Austria,trial_lesson,career
U00822,2026-02-02 10:56:00,Partner Referral,partner_hr_benefit,mobile,35-44,Germany,pricing,career
U00823,2026-02-22 16:10:00,Google Ads,ga_search_english_course,mobile,45+,Austria,level_test,relocation
U00824,2026-01-24 19:50:00,TikTok,tt_viral_test,mobile,25-34,Germany,pricing,travel
U00825,2026-03-07 07:49:00,Google Ads,ga_search_english_course,mobile,18-24,Germany,pricing,exam
U00826,2026-03-09 15:37:00,Telegram,tg_channel_post,mobile,35-44,Germany,level_test,career
U00827,2026-01-05 09:05:00,Instagram,ig_story_discount,desktop,25-34,Germany,pricing,travel
U00828,2026-03-31 22:16:00,TikTok,tt_discount_challenge,desktop,35-44,Germany,speaking_club,conversation
U00829,2026-02-14 11:56:00,TikTok,tt_discount_challenge,mobile,18-24,Germany,level_test,exam
U00830,2026-01-18 20:12:00,Telegram,tg_webinar_invite,mobile,35-44,Other EU,pricing,exam
U00831,2026-01-06 10:07:00,Partner Referral,partner_creator,desktop,25-34,Switzerland,speaking_club,school_university
U00832,2026-02-25 10:31:00,YouTube,yt_pre_roll,mobile,25-34,Austria,pricing,career
U00833,2026-02-22 08:13:00,Telegram,tg_channel_post,mobile,25-34,Austria,level_test,relocation
U00834,2026-02-21 20:49:00,TikTok,tt_viral_test,mobile,25-34,Poland,pricing,conversation
U00835,2026-01-12 16:09:00,Google Ads,ga_search_english_course,mobile,25-34,Germany,speaking_club,career
U00836,2026-01-24 14:18:00,Telegram,tg_channel_post,desktop,35-44,Germany,trial_lesson,school_university
U00837,2026-03-19 14:20:00,Google Ads,ga_competitor,desktop,35-44,Germany,level_test,school_university
U00838,2026-02-14 20:56:00,Partner Referral,partner_blog,mobile,45+,Poland,trial_lesson,travel
U00839,2026-01-19 13:51:00,Instagram,ig_lookalike_students,mobile,25-34,Other EU,pricing,career
U00840,2026-01-04 12:30:00,TikTok,tt_viral_test,desktop,18-24,Germany,trial_lesson,exam
U00841,2026-01-09 19:33:00,Telegram,tg_channel_post,mobile,35-44,Germany,pricing,career
U00842,2026-02-26 21:38:00,Instagram,ig_story_discount,mobile,18-24,Germany,trial_lesson,career
U00843,2026-01-03 09:47:00,YouTube,yt_teacher_expert,desktop,35-44,Switzerland,speaking_club,school_university
U00844,2026-01-22 13:22:00,TikTok,tt_discount_challenge,desktop,18-24,Germany,speaking_club,exam
U00845,2026-02-27 09:57:00,Instagram,ig_reels_beginner,mobile,18-24,Germany,level_test,school_university
U00846,2026-02-25 15:18:00,Instagram,ig_reels_beginner,tablet,18-24,Germany,level_test,career
U00847,2026-01-22 12:04:00,YouTube,yt_long_form,mobile,18-24,Germany,trial_lesson,conversation
U00848,2026-03-29 21:14:00,YouTube,yt_long_form,desktop,35-44,Germany,grammar_materials,career
U00849,2026-02-27 07:31:00,TikTok,tt_discount_challenge,desktop,25-34,Germany,trial_lesson,relocation
U00850,2026-03-28 12:05:00,YouTube,yt_teacher_expert,tablet,35-44,Germany,level_test,travel
U00851,2026-01-10 12:04:00,TikTok,tt_viral_test,tablet,18-24,Germany,speaking_club,conversation
U00852,2026-02-25 16:50:00,Google Ads,ga_brand,mobile,18-24,Germany,grammar_materials,career
U00853,2026-03-30 15:32:00,Partner Referral,partner_creator,tablet,35-44,Germany,pricing,conversation
U00854,2026-03-30 21:05:00,Google Ads,ga_brand,mobile,18-24,Poland,level_test,travel
U00855,2026-03-26 21:31:00,Instagram,ig_lookalike_students,mobile,25-34,Germany,grammar_materials,exam
U00856,2026-03-10 17:43:00,Google Ads,ga_competitor,mobile,25-34,Germany,pricing,career
U00857,2026-02-18 17:43:00,Telegram,tg_community_native,mobile,18-24,Germany,level_test,conversation
U00858,2026-01-18 18:52:00,YouTube,yt_pre_roll,desktop,25-34,Germany,pricing,career
U00859,2026-02-13 19:10:00,Partner Referral,partner_blog,mobile,35-44,Poland,level_test,conversation
U00860,2026-03-19 18:06:00,TikTok,tt_discount_challenge,mobile,45+,Germany,trial_lesson,travel
U00861,2026-03-13 17:01:00,TikTok,tt_short_lessons,mobile,25-34,Austria,level_test,career
U00862,2026-03-03 22:10:00,Instagram,ig_reels_beginner,mobile,25-34,Germany,trial_lesson,career
U00863,2026-03-21 15:54:00,TikTok,tt_viral_test,mobile,35-44,Switzerland,level_test,conversation
U00864,2026-01-01 15:23:00,Telegram,tg_community_native,mobile,35-44,Germany,grammar_materials,travel
U00865,2026-02-23 08:20:00,Partner Referral,partner_hr_benefit,desktop,35-44,Germany,pricing,exam
U00866,2026-03-11 17:46:00,Telegram,tg_community_native,mobile,45+,Austria,level_test,relocation
U00867,2026-03-17 14:04:00,TikTok,tt_viral_test,tablet,18-24,Poland,grammar_materials,conversation
U00868,2026-03-23 20:35:00,YouTube,yt_long_form,desktop,35-44,Germany,level_test,exam
U00869,2026-01-29 20:28:00,YouTube,yt_long_form,desktop,35-44,Germany,level_test,travel
U00870,2026-01-27 09:33:00,Partner Referral,partner_hr_benefit,mobile,35-44,Germany,grammar_materials,career
U00871,2026-03-02 19:33:00,Instagram,ig_reels_beginner,desktop,25-34,Germany,level_test,travel
U00872,2026-01-12 21:24:00,TikTok,tt_discount_challenge,desktop,25-34,Austria,level_test,exam
U00873,2026-03-29 13:12:00,Instagram,ig_story_discount,mobile,25-34,Germany,trial_lesson,exam
U00874,2026-03-26 09:40:00,Google Ads,ga_search_english_course,mobile,25-34,Germany,grammar_materials,travel
U00875,2026-01-27 17:35:00,Telegram,tg_webinar_invite,tablet,25-34,Germany,pricing,exam
U00876,2026-01-15 12:57:00,YouTube,yt_long_form,mobile,35-44,Poland,trial_lesson,career
U00877,2026-01-20 07:51:00,YouTube,yt_pre_roll,mobile,45+,Germany,level_test,relocation
U00878,2026-03-06 21:22:00,Telegram,tg_webinar_invite,desktop,35-44,Austria,grammar_materials,relocation
U00879,2026-01-26 07:17:00,Google Ads,ga_brand,tablet,25-34,Germany,level_test,exam
U00880,2026-03-20 13:58:00,YouTube,yt_pre_roll,mobile,25-34,Germany,level_test,exam
U00881,2026-03-01 11:03:00,Partner Referral,partner_hr_benefit,mobile,35-44,Germany,level_test,travel
U00882,2026-01-02 12:29:00,TikTok,tt_discount_challenge,mobile,25-34,Germany,trial_lesson,career
U00883,2026-01-03 13:44:00,TikTok,tt_viral_test,desktop,45+,Germany,level_test,conversation
U00884,2026-03-16 22:52:00,TikTok,tt_discount_challenge,mobile,18-24,Other EU,level_test,career
U00885,2026-01-07 20:07:00,Instagram,ig_story_discount,mobile,18-24,Germany,trial_lesson,career
U00886,2026-02-06 08:15:00,TikTok,tt_discount_challenge,mobile,18-24,Germany,speaking_club,school_university
U00887,2026-03-21 09:23:00,TikTok,tt_short_lessons,mobile,25-34,Other EU,level_test,travel
U00888,2026-01-16 08:13:00,Google Ads,ga_competitor,mobile,45+,Austria,trial_lesson,career
U00889,2026-03-17 07:55:00,TikTok,tt_viral_test,desktop,45+,Germany,trial_lesson,career
U00890,2026-02-16 15:31:00,Telegram,tg_community_native,mobile,35-44,Germany,pricing,career
U00891,2026-01-11 18:37:00,TikTok,tt_viral_test,mobile,18-24,Germany,grammar_materials,career
U00892,2026-03-22 07:48:00,TikTok,tt_short_lessons,mobile,18-24,Germany,trial_lesson,exam
U00893,2026-03-14 15:36:00,Instagram,ig_lookalike_students,mobile,18-24,Other EU,level_test,conversation
U00894,2026-03-19 22:40:00,Telegram,tg_community_native,mobile,18-24,Germany,trial_lesson,career
U00895,2026-02-04 14:14:00,TikTok,tt_discount_challenge,desktop,25-34,Germany,level_test,relocation
U00896,2026-03-20 21:51:00,YouTube,yt_pre_roll,mobile,35-44,Poland,level_test,travel
U00897,2026-01-14 09:26:00,YouTube,yt_pre_roll,mobile,18-24,Germany,level_test,conversation
U00898,2026-03-31 21:57:00,TikTok,tt_discount_challenge,mobile,18-24,Other EU,speaking_club,relocation
U00899,2026-01-04 09:34:00,Partner Referral,partner_creator,desktop,45+,Germany,level_test,conversation
U00900,2026-01-04 15:34:00,YouTube,yt_pre_roll,mobile,25-34,Germany,level_test,conversation
U00901,2026-03-27 20:35:00,Google Ads,ga_competitor,desktop,18-24,Austria,level_test,school_university
U00902,2026-03-17 18:14:00,Instagram,ig_reels_beginner,desktop,18-24,Austria,grammar_materials,travel
U00903,2026-03-13 14:21:00,Telegram,tg_webinar_invite,desktop,25-34,Austria,trial_lesson,conversation
U00904,2026-02-19 11:10:00,YouTube,yt_pre_roll,tablet,25-34,Austria,grammar_materials,travel
U00905,2026-03-10 19:34:00,Google Ads,ga_search_english_course,desktop,25-34,Germany,trial_lesson,school_university
U00906,2026-03-02 20:57:00,Instagram,ig_reels_beginner,mobile,18-24,Germany,speaking_club,travel
U00907,2026-03-05 11:16:00,Partner Referral,partner_hr_benefit,mobile,18-24,Germany,level_test,career
U00908,2026-01-17 15:38:00,Google Ads,ga_competitor,mobile,35-44,Germany,trial_lesson,school_university
U00909,2026-02-04 09:28:00,YouTube,yt_pre_roll,mobile,25-34,Other EU,grammar_materials,conversation
U00910,2026-02-24 14:44:00,Partner Referral,partner_creator,tablet,25-34,Germany,trial_lesson,school_university
U00911,2026-01-11 20:43:00,Instagram,ig_story_discount,desktop,18-24,Germany,pricing,exam
U00912,2026-03-09 15:11:00,Telegram,tg_community_native,mobile,45+,Other EU,pricing,career
U00913,2026-01-07 17:50:00,TikTok,tt_short_lessons,mobile,18-24,Switzerland,speaking_club,travel
U00914,2026-03-15 21:50:00,YouTube,yt_pre_roll,tablet,35-44,Other EU,level_test,exam
U00915,2026-02-13 16:03:00,Instagram,ig_story_discount,mobile,25-34,Germany,level_test,school_university
U00916,2026-03-20 09:24:00,TikTok,tt_short_lessons,mobile,18-24,Germany,speaking_club,career
U00917,2026-03-23 19:03:00,TikTok,tt_discount_challenge,mobile,35-44,Germany,level_test,exam
U00918,2026-02-03 12:40:00,Partner Referral,partner_hr_benefit,desktop,18-24,Austria,speaking_club,career
U00919,2026-03-07 12:19:00,TikTok,tt_short_lessons,mobile,25-34,Germany,level_test,travel
U00920,2026-03-28 20:16:00,TikTok,tt_viral_test,mobile,18-24,Germany,level_test,career
U00921,2026-03-29 09:28:00,Google Ads,ga_search_english_course,mobile,35-44,Austria,level_test,travel
U00922,2026-03-10 19:43:00,Instagram,ig_lookalike_students,mobile,18-24,Germany,pricing,relocation
U00923,2026-03-23 13:02:00,TikTok,tt_discount_challenge,mobile,45+,Other EU,level_test,exam
U00924,2026-02-26 22:32:00,Google Ads,ga_search_english_course,mobile,45+,Switzerland,level_test,career
U00925,2026-01-07 13:52:00,TikTok,tt_short_lessons,mobile,18-24,Germany,pricing,career
U00926,2026-01-31 10:09:00,Google Ads,ga_search_english_course,mobile,45+,Germany,level_test,exam
U00927,2026-03-07 11:56:00,Partner Referral,partner_creator,desktop,35-44,Germany,speaking_club,travel
U00928,2026-02-02 12:17:00,YouTube,yt_teacher_expert,mobile,18-24,Germany,level_test,travel
U00929,2026-01-21 13:11:00,YouTube,yt_teacher_expert,mobile,25-34,Germany,trial_lesson,school_university
U00930,2026-02-06 08:58:00,TikTok,tt_viral_test,desktop,35-44,Germany,level_test,career
U00931,2026-02-23 11:12:00,Google Ads,ga_search_english_course,mobile,25-34,Other EU,level_test,relocation
U00932,2026-03-30 08:27:00,Instagram,ig_reels_beginner,mobile,35-44,Germany,level_test,career
U00933,2026-02-27 17:06:00,Partner Referral,partner_blog,mobile,35-44,Poland,level_test,relocation
U00934,2026-01-16 22:33:00,Telegram,tg_webinar_invite,tablet,35-44,Germany,pricing,travel
U00935,2026-03-13 12:24:00,YouTube,yt_long_form,mobile,45+,Germany,level_test,school_university
U00936,2026-02-10 10:29:00,TikTok,tt_discount_challenge,mobile,18-24,Germany,pricing,exam
U00937,2026-03-19 19:08:00,Instagram,ig_reels_beginner,mobile,18-24,Germany,speaking_club,travel
U00938,2026-02-16 22:53:00,YouTube,yt_pre_roll,mobile,25-34,Other EU,level_test,relocation
U00939,2026-02-11 15:00:00,Partner Referral,partner_creator,mobile,25-34,Germany,speaking_club,exam
U00940,2026-03-03 09:03:00,Google Ads,ga_brand,desktop,45+,Germany,pricing,career
U00941,2026-03-26 09:20:00,Telegram,tg_channel_post,mobile,18-24,Poland,pricing,career
U00942,2026-03-03 15:57:00,Google Ads,ga_brand,desktop,45+,Germany,trial_lesson,conversation
U00943,2026-02-22 09:39:00,Partner Referral,partner_blog,desktop,35-44,Germany,trial_lesson,conversation
U00944,2026-03-09 08:25:00,Partner Referral,partner_hr_benefit,desktop,45+,Germany,pricing,travel
U00945,2026-02-12 08:28:00,YouTube,yt_teacher_expert,desktop,45+,Germany,level_test,travel
U00946,2026-02-12 17:06:00,YouTube,yt_long_form,mobile,35-44,Germany,level_test,school_university
U00947,2026-01-13 07:09:00,YouTube,yt_teacher_expert,mobile,25-34,Other EU,pricing,career
U00948,2026-03-29 12:00:00,Google Ads,ga_brand,desktop,35-44,Germany,speaking_club,conversation
U00949,2026-02-10 10:21:00,Partner Referral,partner_blog,mobile,35-44,Germany,grammar_materials,school_university
U00950,2026-01-25 11:29:00,Instagram,ig_story_discount,mobile,18-24,Germany,pricing,relocation
U00951,2026-01-02 19:18:00,Telegram,tg_channel_post,tablet,35-44,Other EU,grammar_materials,career
U00952,2026-03-20 16:04:00,TikTok,tt_discount_challenge,mobile,18-24,Germany,level_test,career
U00953,2026-02-15 18:48:00,Instagram,ig_lookalike_students,desktop,35-44,Germany,level_test,career
U00954,2026-01-03 19:36:00,YouTube,yt_long_form,mobile,45+,Switzerland,level_test,exam
U00955,2026-03-31 18:55:00,TikTok,tt_discount_challenge,mobile,18-24,Germany,level_test,conversation
U00956,2026-02-18 17:16:00,Instagram,ig_reels_beginner,mobile,25-34,Germany,trial_lesson,career
U00957,2026-02-09 17:54:00,Instagram,ig_reels_beginner,mobile,18-24,Austria,trial_lesson,relocation
U00958,2026-01-12 19:25:00,Instagram,ig_reels_beginner,mobile,35-44,Germany,level_test,conversation
U00959,2026-03-13 21:20:00,TikTok,tt_discount_challenge,desktop,35-44,Germany,trial_lesson,exam
U00960,2026-03-30 11:29:00,Telegram,tg_channel_post,mobile,25-34,Germany,trial_lesson,exam
U00961,2026-03-09 10:33:00,Instagram,ig_story_discount,mobile,25-34,Germany,level_test,career
U00962,2026-01-22 10:24:00,TikTok,tt_short_lessons,mobile,18-24,Germany,speaking_club,travel
U00963,2026-01-09 19:38:00,YouTube,yt_pre_roll,tablet,25-34,Germany,grammar_materials,conversation
U00964,2026-03-07 11:10:00,Instagram,ig_reels_beginner,desktop,25-34,Germany,level_test,career
U00965,2026-01-17 10:04:00,Google Ads,ga_competitor,mobile,45+,Germany,pricing,career
U00966,2026-01-27 08:17:00,Instagram,ig_lookalike_students,tablet,25-34,Germany,level_test,relocation
U00967,2026-02-22 15:25:00,TikTok,tt_viral_test,mobile,25-34,Switzerland,level_test,conversation
U00968,2026-01-13 14:08:00,TikTok,tt_discount_challenge,desktop,25-34,Germany,speaking_club,career
U00969,2026-02-18 08:55:00,Instagram,ig_story_discount,tablet,25-34,Other EU,level_test,school_university
U00970,2026-03-21 19:25:00,Telegram,tg_channel_post,mobile,25-34,Switzerland,level_test,career
U00971,2026-02-16 18:03:00,YouTube,yt_teacher_expert,mobile,25-34,Austria,level_test,relocation
U00972,2026-01-12 16:09:00,TikTok,tt_viral_test,mobile,25-34,Germany,speaking_club,relocation
U00973,2026-03-28 08:34:00,Google Ads,ga_brand,desktop,45+,Germany,pricing,career
U00974,2026-02-06 21:11:00,Telegram,tg_webinar_invite,desktop,35-44,Germany,level_test,career
U00975,2026-02-04 18:55:00,TikTok,tt_discount_challenge,mobile,25-34,Poland,trial_lesson,career
U00976,2026-03-23 17:12:00,Partner Referral,partner_creator,mobile,25-34,Germany,trial_lesson,conversation
U00977,2026-02-25 13:57:00,YouTube,yt_pre_roll,mobile,18-24,Germany,level_test,exam
U00978,2026-01-24 19:38:00,Instagram,ig_story_discount,mobile,35-44,Germany,level_test,travel
U00979,2026-01-24 19:07:00,Partner Referral,partner_hr_benefit,tablet,25-34,Other EU,speaking_club,relocation
U00980,2026-01-03 07:34:00,TikTok,tt_discount_challenge,mobile,25-34,Germany,trial_lesson,travel
U00981,2026-02-25 21:16:00,TikTok,tt_viral_test,mobile,25-34,Poland,trial_lesson,career
U00982,2026-03-09 20:50:00,Google Ads,ga_competitor,mobile,35-44,Germany,speaking_club,exam
U00983,2026-02-11 08:02:00,Instagram,ig_story_discount,mobile,18-24,Switzerland,level_test,career
U00984,2026-03-30 09:31:00,YouTube,yt_long_form,tablet,45+,Germany,level_test,relocation
U00985,2026-02-14 11:46:00,TikTok,tt_viral_test,mobile,25-34,Switzerland,grammar_materials,relocation
U00986,2026-03-20 13:57:00,TikTok,tt_discount_challenge,mobile,25-34,Germany,level_test,exam
U00987,2026-01-17 14:27:00,Google Ads,ga_brand,mobile,25-34,Other EU,trial_lesson,career
U00988,2026-01-13 07:31:00,Instagram,ig_reels_beginner,mobile,25-34,Germany,grammar_materials,conversation
U00989,2026-01-12 22:42:00,YouTube,yt_pre_roll,desktop,35-44,Poland,grammar_materials,exam
U00990,2026-01-19 12:58:00,Partner Referral,partner_blog,desktop,18-24,Germany,pricing,career
U00991,2026-03-27 12:11:00,YouTube,yt_long_form,desktop,25-34,Germany,level_test,conversation
U00992,2026-02-01 09:54:00,Google Ads,ga_search_english_course,desktop,25-34,Germany,pricing,exam
U00993,2026-03-26 18:24:00,Telegram,tg_community_native,mobile,35-44,Austria,level_test,travel
U00994,2026-01-12 20:46:00,Google Ads,ga_search_english_course,mobile,18-24,Austria,pricing,travel
U00995,2026-03-12 22:22:00,YouTube,yt_teacher_expert,desktop,18-24,Switzerland,grammar_materials,career
U00996,2026-03-21 19:29:00,Google Ads,ga_search_english_course,mobile,35-44,Germany,trial_lesson,exam
U00997,2026-02-23 18:15:00,TikTok,tt_discount_challenge,desktop,35-44,Other EU,pricing,conversation
U00998,2026-01-16 09:22:00,Instagram,ig_reels_beginner,desktop,35-44,Germany,level_test,school_university
U00999,2026-01-12 20:52:00,TikTok,tt_short_lessons,mobile,35-44,Germany,speaking_club,career
U01000,2026-01-24 21:28:00,YouTube,yt_long_form,mobile,35-44,Germany,level_test,exam
U01001,2026-03-20 19:22:00,YouTube,yt_teacher_expert,desktop,25-34,Germany,level_test,travel
U01002,2026-02-02 09:50:00,Google Ads,ga_search_english_course,desktop,35-44,Germany,speaking_club,exam
U01003,2026-01-07 17:32:00,Instagram,ig_reels_beginner,mobile,25-34,Germany,speaking_club,school_university
U01004,2026-01-17 08:44:00,Google Ads,ga_search_english_course,mobile,35-44,Austria,trial_lesson,travel
U01005,2026-02-18 09:09:00,TikTok,tt_short_lessons,desktop,18-24,Germany,level_test,conversation
U01006,2026-02-12 17:40:00,YouTube,yt_pre_roll,mobile,25-34,Germany,speaking_club,school_university
U01007,2026-01-05 14:12:00,Google Ads,ga_brand,mobile,25-34,Germany,level_test,career
U01008,2026-03-12 17:45:00,Telegram,tg_channel_post,desktop,25-34,Poland,level_test,exam
U01009,2026-03-20 15:27:00,Instagram,ig_lookalike_students,mobile,18-24,Austria,pricing,conversation
U01010,2026-02-26 09:46:00,TikTok,tt_short_lessons,desktop,25-34,Germany,trial_lesson,school_university
U01011,2026-02-03 22:10:00,Google Ads,ga_competitor,mobile,25-34,Germany,speaking_club,career
U01012,2026-01-17 16:03:00,Partner Referral,partner_creator,desktop,18-24,Switzerland,pricing,conversation
U01013,2026-01-20 22:40:00,Telegram,tg_community_native,mobile,25-34,Other EU,level_test,travel
U01014,2026-01-12 08:07:00,Instagram,ig_reels_beginner,mobile,45+,Germany,pricing,school_university
U01015,2026-02-28 08:55:00,Instagram,ig_reels_beginner,desktop,18-24,Germany,pricing,career
U01016,2026-02-18 12:24:00,Instagram,ig_reels_beginner,mobile,25-34,Germany,grammar_materials,travel
U01017,2026-01-26 13:18:00,Instagram,ig_lookalike_students,mobile,25-34,Poland,level_test,exam
U01018,2026-02-02 12:25:00,Google Ads,ga_search_english_course,mobile,35-44,Germany,grammar_materials,conversation
U01019,2026-02-15 11:01:00,Google Ads,ga_brand,mobile,45+,Germany,level_test,conversation
U01020,2026-01-20 17:20:00,TikTok,tt_viral_test,desktop,25-34,Germany,trial_lesson,exam
U01021,2026-02-25 19:04:00,Partner Referral,partner_blog,mobile,25-34,Germany,pricing,exam
U01022,2026-03-10 11:55:00,Instagram,ig_story_discount,mobile,25-34,Germany,level_test,conversation
U01023,2026-02-19 12:36:00,Google Ads,ga_brand,desktop,45+,Germany,pricing,exam
U01024,2026-01-21 15:34:00,Instagram,ig_story_discount,mobile,45+,Germany,trial_lesson,exam
U01025,2026-03-20 21:09:00,Instagram,ig_story_discount,desktop,25-34,Germany,speaking_club,career
U01026,2026-01-26 12:34:00,Instagram,ig_story_discount,mobile,25-34,Germany,level_test,travel
U01027,2026-03-12 12:59:00,Instagram,ig_story_discount,mobile,35-44,Germany,grammar_materials,conversation
U01028,2026-03-03 20:57:00,Partner Referral,partner_blog,desktop,25-34,Germany,grammar_materials,school_university
U01029,2026-03-19 11:06:00,Instagram,ig_reels_beginner,mobile,35-44,Austria,level_test,conversation
U01030,2026-03-21 11:29:00,TikTok,tt_viral_test,mobile,45+,Germany,speaking_club,relocation
U01031,2026-03-11 16:22:00,YouTube,yt_pre_roll,mobile,18-24,Germany,speaking_club,conversation
U01032,2026-01-18 17:28:00,YouTube,yt_pre_roll,mobile,35-44,Germany,grammar_materials,career
U01033,2026-03-04 07:35:00,YouTube,yt_teacher_expert,mobile,35-44,Germany,pricing,exam
U01034,2026-02-01 16:53:00,Instagram,ig_story_discount,mobile,45+,Germany,level_test,exam
U01035,2026-03-07 19:56:00,Instagram,ig_lookalike_students,mobile,45+,Germany,grammar_materials,career
U01036,2026-01-23 15:34:00,Instagram,ig_lookalike_students,desktop,25-34,Germany,level_test,exam
U01037,2026-03-21 22:16:00,YouTube,yt_pre_roll,desktop,35-44,Germany,level_test,school_university
U01038,2026-02-07 10:35:00,Partner Referral,partner_hr_benefit,mobile,35-44,Switzerland,speaking_club,relocation
U01039,2026-01-16 22:10:00,Partner Referral,partner_creator,mobile,35-44,Germany,level_test,conversation
U01040,2026-02-17 12:19:00,YouTube,yt_teacher_expert,tablet,25-34,Austria,level_test,travel
U01041,2026-02-11 18:38:00,YouTube,yt_long_form,mobile,25-34,Germany,grammar_materials,conversation
U01042,2026-02-14 13:06:00,TikTok,tt_discount_challenge,mobile,35-44,Poland,level_test,conversation
U01043,2026-03-02 14:59:00,Partner Referral,partner_blog,desktop,25-34,Other EU,trial_lesson,travel
U01044,2026-02-27 09:03:00,TikTok,tt_viral_test,mobile,18-24,Switzerland,level_test,travel
U01045,2026-01-16 18:37:00,TikTok,tt_short_lessons,mobile,25-34,Germany,level_test,travel
U01046,2026-03-30 13:15:00,Telegram,tg_channel_post,desktop,25-34,Germany,level_test,school_university
U01047,2026-01-07 10:32:00,TikTok,tt_discount_challenge,mobile,18-24,Germany,trial_lesson,travel
U01048,2026-01-21 19:37:00,TikTok,tt_short_lessons,tablet,45+,Germany,grammar_materials,career
U01049,2026-01-07 07:44:00,Partner Referral,partner_hr_benefit,mobile,18-24,Germany,level_test,career
U01050,2026-01-11 20:42:00,TikTok,tt_viral_test,mobile,35-44,Germany,level_test,career
U01051,2026-03-20 21:37:00,Google Ads,ga_competitor,mobile,18-24,Poland,level_test,conversation
U01052,2026-03-08 10:53:00,Google Ads,ga_brand,desktop,18-24,Germany,pricing,exam
U01053,2026-02-08 15:59:00,Google Ads,ga_competitor,mobile,18-24,Germany,speaking_club,travel
U01054,2026-02-13 20:54:00,Instagram,ig_lookalike_students,mobile,35-44,Germany,pricing,school_university
U01055,2026-03-22 12:53:00,Telegram,tg_webinar_invite,mobile,25-34,Germany,level_test,exam
U01056,2026-03-16 09:00:00,Instagram,ig_reels_beginner,mobile,35-44,Germany,trial_lesson,exam
U01057,2026-01-08 11:19:00,Instagram,ig_story_discount,mobile,25-34,Germany,speaking_club,school_university
U01058,2026-02-01 13:22:00,YouTube,yt_long_form,mobile,35-44,Germany,pricing,exam
U01059,2026-03-23 16:28:00,TikTok,tt_short_lessons,mobile,18-24,Germany,level_test,travel
U01060,2026-01-13 19:18:00,Google Ads,ga_brand,mobile,45+,Germany,pricing,conversation
U01061,2026-03-29 20:04:00,TikTok,tt_discount_challenge,mobile,18-24,Other EU,trial_lesson,school_university
U01062,2026-01-06 18:07:00,TikTok,tt_short_lessons,mobile,25-34,Germany,level_test,school_university
U01063,2026-02-21 15:44:00,Instagram,ig_story_discount,desktop,35-44,Poland,pricing,relocation
U01064,2026-01-26 07:41:00,Instagram,ig_story_discount,tablet,35-44,Other EU,speaking_club,conversation
U01065,2026-01-26 16:13:00,Google Ads,ga_brand,desktop,35-44,Poland,trial_lesson,career
U01066,2026-02-23 07:11:00,Instagram,ig_lookalike_students,mobile,25-34,Germany,grammar_materials,school_university
U01067,2026-01-18 07:17:00,TikTok,tt_short_lessons,desktop,18-24,Germany,pricing,relocation
U01068,2026-01-10 08:39:00,Telegram,tg_webinar_invite,mobile,35-44,Germany,pricing,career
U01069,2026-02-22 13:11:00,Telegram,tg_webinar_invite,mobile,18-24,Germany,level_test,career
U01070,2026-01-05 08:38:00,Instagram,ig_reels_beginner,mobile,35-44,Germany,grammar_materials,relocation
U01071,2026-01-14 13:34:00,Instagram,ig_reels_beginner,desktop,25-34,Austria,trial_lesson,career
U01072,2026-02-22 10:31:00,Google Ads,ga_search_english_course,mobile,18-24,Switzerland,speaking_club,exam
U01073,2026-02-16 11:05:00,Partner Referral,partner_blog,mobile,18-24,Germany,level_test,exam
U01074,2026-01-24 19:39:00,TikTok,tt_short_lessons,mobile,25-34,Germany,pricing,travel
U01075,2026-02-14 18:37:00,Google Ads,ga_search_english_course,mobile,18-24,Germany,level_test,exam
U01076,2026-03-03 20:50:00,Telegram,tg_community_native,desktop,45+,Germany,level_test,exam
U01077,2026-02-03 07:32:00,TikTok,tt_short_lessons,desktop,18-24,Germany,speaking_club,school_university
U01078,2026-03-22 11:53:00,Instagram,ig_lookalike_students,mobile,18-24,Germany,trial_lesson,exam
U01079,2026-01-22 09:10:00,Google Ads,ga_brand,mobile,35-44,Germany,pricing,conversation
U01080,2026-01-15 07:00:00,TikTok,tt_discount_challenge,mobile,25-34,Austria,speaking_club,career
U01081,2026-02-28 08:24:00,Google Ads,ga_competitor,mobile,35-44,Germany,trial_lesson,conversation
U01082,2026-01-29 14:27:00,YouTube,yt_long_form,mobile,18-24,Switzerland,speaking_club,career
U01083,2026-01-02 09:23:00,Telegram,tg_webinar_invite,mobile,35-44,Germany,level_test,travel
U01084,2026-02-27 16:00:00,Google Ads,ga_competitor,mobile,45+,Germany,trial_lesson,exam
U01085,2026-03-23 13:26:00,TikTok,tt_short_lessons,mobile,45+,Germany,speaking_club,career
U01086,2026-02-12 10:35:00,Instagram,ig_lookalike_students,mobile,25-34,Germany,level_test,relocation
U01087,2026-02-28 09:01:00,TikTok,tt_viral_test,mobile,35-44,Poland,level_test,conversation
U01088,2026-01-17 07:41:00,Instagram,ig_reels_beginner,desktop,45+,Germany,level_test,relocation
