event_id,user_id,event_time,event_name,step_order,acquisition_channel,campaign
E003987,U01072,2026-02-22 10:31:00,site_visit,1,Google Ads,ga_search_english_course
E003988,U01072,2026-02-22 10:40:00,pricing_page_view,1,Google Ads,ga_search_english_course
E003989,U01072,2026-02-22 10:59:00,test_started,2,Google Ads,ga_search_english_course
E003990,U01072,2026-02-22 11:11:00,test_completed,3,Google Ads,ga_search_english_course
E003991,U01073,2026-02-16 11:05:00,site_visit,1,Partner Referral,partner_blog
E003992,U01073,2026-02-16 11:49:00,test_started,2,Partner Referral,partner_blog
E003993,U01073,2026-02-16 12:15:00,test_completed,3,Partner Referral,partner_blog
E003994,U01074,2026-01-24 19:39:00,site_visit,1,TikTok,tt_short_lessons
E003995,U01074,2026-01-24 20:07:00,test_started,2,TikTok,tt_short_lessons
E003996,U01074,2026-01-24 20:29:00,test_completed,3,TikTok,tt_short_lessons
E003997,U01075,2026-02-14 18:37:00,site_visit,1,Google Ads,ga_search_english_course
E003998,U01075,2026-02-14 18:55:00,pricing_page_view,1,Google Ads,ga_search_english_course
E003999,U01075,2026-02-14 18:44:00,test_started,2,Google Ads,ga_search_english_course
E004000,U01075,2026-02-14 19:05:00,test_completed,3,Google Ads,ga_search_english_course
E004001,U01075,2026-02-14 20:23:00,registration,4,Google Ads,ga_search_english_course
E004002,U01076,2026-03-03 20:50:00,site_visit,1,Telegram,tg_community_native
E004003,U01077,2026-02-03 07:32:00,site_visit,1,TikTok,tt_short_lessons
E004004,U01077,2026-02-03 07:34:00,pricing_page_view,1,TikTok,tt_short_lessons
E004005,U01077,2026-02-03 08:13:00,test_started,2,TikTok,tt_short_lessons
E004006,U01077,2026-02-03 10:09:00,registration,4,TikTok,tt_short_lessons
E004007,U01077,2026-02-06 06:09:00,plan_selected,7,TikTok,tt_short_lessons
E004008,U01078,2026-03-22 11:53:00,site_visit,1,Instagram,ig_lookalike_students
E004009,U01078,2026-03-22 12:38:00,registration,4,Instagram,ig_lookalike_students
E004010,U01078,2026-03-23 22:38:00,trial_booked,5,Instagram,ig_lookalike_students
E004011,U01078,2026-03-27 12:38:00,trial_attended,6,Instagram,ig_lookalike_students
E004012,U01079,2026-01-22 09:10:00,site_visit,1,Google Ads,ga_brand
E004013,U01079,2026-01-22 09:25:00,test_started,2,Google Ads,ga_brand
E004014,U01079,2026-01-22 09:33:00,test_completed,3,Google Ads,ga_brand
E004015,U01079,2026-01-22 10:52:00,registration,4,Google Ads,ga_brand
E004016,U01080,2026-01-15 07:00:00,site_visit,1,TikTok,tt_discount_challenge
E004017,U01080,2026-01-15 07:01:00,pricing_page_view,1,TikTok,tt_discount_challenge
E004018,U01080,2026-01-15 07:07:00,test_started,2,TikTok,tt_discount_challenge
E004019,U01080,2026-01-15 07:39:00,test_completed,3,TikTok,tt_discount_challenge
E004020,U01080,2026-01-15 08:44:00,registration,4,TikTok,tt_discount_challenge
E004021,U01080,2026-01-16 14:44:00,trial_booked,5,TikTok,tt_discount_challenge
E004022,U01080,2026-01-22 08:44:00,trial_attended,6,TikTok,tt_discount_challenge
E004023,U01081,2026-02-28 08:24:00,site_visit,1,Google Ads,ga_competitor
E004024,U01081,2026-02-28 08:42:00,pricing_page_view,1,Google Ads,ga_competitor
E004025,U01081,2026-02-28 08:42:00,test_started,2,Google Ads,ga_competitor
E004026,U01081,2026-02-28 08:51:00,test_completed,3,Google Ads,ga_competitor
E004027,U01082,2026-01-29 14:27:00,site_visit,1,YouTube,yt_long_form
E004028,U01082,2026-01-29 14:30:00,pricing_page_view,1,YouTube,yt_long_form
E004029,U01082,2026-01-29 15:11:00,test_started,2,YouTube,yt_long_form
E004030,U01082,2026-01-29 15:39:00,test_completed,3,YouTube,yt_long_form
E004031,U01082,2026-01-29 17:52:00,registration,4,YouTube,yt_long_form
E004032,U01082,2026-01-30 13:52:00,trial_booked,5,YouTube,yt_long_form
E004033,U01082,2026-02-01 00:52:00,trial_attended,6,YouTube,yt_long_form
E004034,U01083,2026-01-02 09:23:00,site_visit,1,Telegram,tg_webinar_invite
E004035,U01083,2026-01-02 10:03:00,test_started,2,Telegram,tg_webinar_invite
E004036,U01083,2026-01-02 10:29:00,test_completed,3,Telegram,tg_webinar_invite
E004037,U01083,2026-01-02 10:47:00,registration,4,Telegram,tg_webinar_invite
E004038,U01083,2026-01-03 04:47:00,trial_booked,5,Telegram,tg_webinar_invite
E004039,U01083,2026-01-04 14:47:00,trial_attended,6,Telegram,tg_webinar_invite
E004040,U01083,2026-01-05 08:47:00,plan_selected,7,Telegram,tg_webinar_invite
E004041,U01083,2026-01-05 09:09:00,payment_failed,8,Telegram,tg_webinar_invite
E004042,U01084,2026-02-27 16:00:00,site_visit,1,Google Ads,ga_competitor
E004043,U01084,2026-02-27 16:09:00,pricing_page_view,1,Google Ads,ga_competitor
E004044,U01085,2026-03-23 13:26:00,site_visit,1,TikTok,tt_short_lessons
E004045,U01085,2026-03-23 13:34:00,test_started,2,TikTok,tt_short_lessons
E004046,U01086,2026-02-12 10:35:00,site_visit,1,Instagram,ig_lookalike_students
E004047,U01086,2026-02-12 10:55:00,test_started,2,Instagram,ig_lookalike_students
E004048,U01086,2026-02-12 11:15:00,test_completed,3,Instagram,ig_lookalike_students
E004049,U01086,2026-02-12 13:18:00,registration,4,Instagram,ig_lookalike_students
E004050,U01086,2026-02-13 23:18:00,plan_selected,7,Instagram,ig_lookalike_students
E004051,U01086,2026-02-13 23:33:00,payment_success,8,Instagram,ig_lookalike_students
E004052,U01087,2026-02-28 09:01:00,site_visit,1,TikTok,tt_viral_test
E004053,U01088,2026-01-17 07:41:00,site_visit,1,Instagram,ig_reels_beginner
E004054,U01088,2026-01-17 07:59:00,test_started,2,Instagram,ig_reels_beginner
E004055,U01088,2026-01-17 08:30:00,test_completed,3,Instagram,ig_reels_beginner
E004056,U01089,2026-01-29 16:24:00,site_visit,1,Partner Referral,partner_hr_benefit
E004057,U01089,2026-01-29 17:06:00,test_started,2,Partner Referral,partner_hr_benefit
E004058,U01090,2026-02-03 14:22:00,site_visit,1,TikTok,tt_viral_test
E004059,U01091,2026-03-27 12:25:00,site_visit,1,Instagram,ig_story_discount
E004060,U01092,2026-02-05 09:59:00,site_visit,1,Partner Referral,partner_blog
E004061,U01092,2026-02-05 10:40:00,test_started,2,Partner Referral,partner_blog
E004062,U01092,2026-02-05 11:02:00,test_completed,3,Partner Referral,partner_blog
E004063,U01092,2026-02-05 13:35:00,registration,4,Partner Referral,partner_blog
E004064,U01092,2026-02-05 14:35:00,trial_booked,5,Partner Referral,partner_blog
E004065,U01092,2026-02-07 04:35:00,plan_selected,7,Partner Referral,partner_blog
E004066,U01093,2026-02-10 15:51:00,site_visit,1,Instagram,ig_reels_beginner
E004067,U01093,2026-02-10 17:22:00,registration,4,Instagram,ig_reels_beginner
E004068,U01094,2026-02-15 12:22:00,site_visit,1,TikTok,tt_discount_challenge
E004069,U01094,2026-02-15 12:58:00,registration,4,TikTok,tt_discount_challenge
E004070,U01094,2026-02-16 20:58:00,trial_booked,5,TikTok,tt_discount_challenge
E004071,U01094,2026-02-22 12:58:00,trial_attended,6,TikTok,tt_discount_challenge
E004072,U01095,2026-01-01 20:14:00,site_visit,1,Instagram,ig_reels_beginner
E004073,U01095,2026-01-01 20:20:00,test_started,2,Instagram,ig_reels_beginner
E004074,U01095,2026-01-01 20:36:00,test_completed,3,Instagram,ig_reels_beginner
E004075,U01095,2026-01-01 21:47:00,registration,4,Instagram,ig_reels_beginner
E004076,U01095,2026-01-02 10:47:00,plan_selected,7,Instagram,ig_reels_beginner
E004077,U01096,2026-02-09 13:42:00,site_visit,1,Instagram,ig_story_discount
E004078,U01096,2026-02-09 14:23:00,test_started,2,Instagram,ig_story_discount
E004079,U01096,2026-02-09 14:47:00,test_completed,3,Instagram,ig_story_discount
E004080,U01097,2026-01-13 19:03:00,site_visit,1,TikTok,tt_viral_test
E004081,U01098,2026-01-11 09:51:00,site_visit,1,Partner Referral,partner_blog
E004082,U01098,2026-01-11 09:55:00,pricing_page_view,1,Partner Referral,partner_blog
E004083,U01099,2026-03-25 20:02:00,site_visit,1,Instagram,ig_story_discount
E004084,U01100,2026-03-06 15:06:00,site_visit,1,YouTube,yt_pre_roll
E004085,U01101,2026-02-13 14:21:00,site_visit,1,Instagram,ig_story_discount
E004086,U01102,2026-03-01 08:45:00,site_visit,1,Instagram,ig_reels_beginner
E004087,U01103,2026-01-26 19:16:00,site_visit,1,Telegram,tg_channel_post
E004088,U01103,2026-01-26 19:30:00,pricing_page_view,1,Telegram,tg_channel_post
E004089,U01103,2026-01-26 19:24:00,test_started,2,Telegram,tg_channel_post
E004090,U01103,2026-01-26 19:32:00,test_completed,3,Telegram,tg_channel_post
E004091,U01103,2026-01-26 21:57:00,registration,4,Telegram,tg_channel_post
E004092,U01103,2026-01-28 06:57:00,trial_booked,5,Telegram,tg_channel_post
E004093,U01103,2026-01-28 06:57:00,plan_selected,7,Telegram,tg_channel_post
E004094,U01103,2026-01-28 07:19:00,payment_success,8,Telegram,tg_channel_post
E004095,U01104,2026-01-21 10:25:00,site_visit,1,TikTok,tt_viral_test
E004096,U01104,2026-01-21 10:52:00,test_started,2,TikTok,tt_viral_test
E004097,U01104,2026-01-21 11:00:00,test_completed,3,TikTok,tt_viral_test
E004098,U01104,2026-01-21 13:59:00,registration,4,TikTok,tt_viral_test
E004099,U01104,2026-01-23 10:59:00,trial_booked,5,TikTok,tt_viral_test
E004100,U01105,2026-01-12 17:03:00,site_visit,1,Google Ads,ga_brand
E004101,U01105,2026-01-12 17:04:00,pricing_page_view,1,Google Ads,ga_brand
E004102,U01105,2026-01-12 17:28:00,test_started,2,Google Ads,ga_brand
E004103,U01105,2026-01-12 18:02:00,test_completed,3,Google Ads,ga_brand
E004104,U01105,2026-01-12 19:01:00,registration,4,Google Ads,ga_brand
E004105,U01106,2026-03-15 11:18:00,site_visit,1,YouTube,yt_pre_roll
E004106,U01106,2026-03-15 11:32:00,pricing_page_view,1,YouTube,yt_pre_roll
E004107,U01106,2026-03-15 11:24:00,test_started,2,YouTube,yt_pre_roll
E004108,U01106,2026-03-15 11:42:00,test_completed,3,YouTube,yt_pre_roll
E004109,U01106,2026-03-15 12:12:00,registration,4,YouTube,yt_pre_roll
E004110,U01106,2026-03-16 19:12:00,trial_booked,5,YouTube,yt_pre_roll
E004111,U01106,2026-03-22 09:12:00,trial_attended,6,YouTube,yt_pre_roll
E004112,U01106,2026-03-17 16:12:00,plan_selected,7,YouTube,yt_pre_roll
E004113,U01106,2026-03-17 17:42:00,payment_success,8,YouTube,yt_pre_roll
E004114,U01107,2026-03-12 09:05:00,site_visit,1,TikTok,tt_short_lessons
E004115,U01107,2026-03-12 11:19:00,registration,4,TikTok,tt_short_lessons
E004116,U01108,2026-02-10 22:15:00,site_visit,1,TikTok,tt_viral_test
E004117,U01109,2026-01-18 14:37:00,site_visit,1,TikTok,tt_viral_test
E004118,U01109,2026-01-18 17:33:00,registration,4,TikTok,tt_viral_test
E004119,U01110,2026-01-03 11:18:00,site_visit,1,TikTok,tt_short_lessons
E004120,U01110,2026-01-03 11:29:00,test_started,2,TikTok,tt_short_lessons
E004121,U01110,2026-01-03 11:39:00,test_completed,3,TikTok,tt_short_lessons
E004122,U01111,2026-02-19 15:48:00,site_visit,1,TikTok,tt_short_lessons
E004123,U01111,2026-02-19 15:52:00,pricing_page_view,1,TikTok,tt_short_lessons
E004124,U01111,2026-02-19 16:09:00,test_started,2,TikTok,tt_short_lessons
E004125,U01112,2026-02-07 09:53:00,site_visit,1,Google Ads,ga_search_english_course
E004126,U01112,2026-02-07 09:59:00,pricing_page_view,1,Google Ads,ga_search_english_course
E004127,U01112,2026-02-07 10:20:00,test_started,2,Google Ads,ga_search_english_course
E004128,U01112,2026-02-07 10:40:00,test_completed,3,Google Ads,ga_search_english_course
E004129,U01112,2026-02-07 11:32:00,registration,4,Google Ads,ga_search_english_course
E004130,U01112,2026-02-07 14:32:00,trial_booked,5,Google Ads,ga_search_english_course
E004131,U01112,2026-02-12 02:32:00,trial_attended,6,Google Ads,ga_search_english_course
E004132,U01113,2026-03-29 13:09:00,site_visit,1,TikTok,tt_short_lessons
E004133,U01114,2026-02-15 11:13:00,site_visit,1,TikTok,tt_viral_test
E004134,U01115,2026-02-20 14:11:00,site_visit,1,YouTube,yt_long_form
E004135,U01115,2026-02-20 14:51:00,test_started,2,YouTube,yt_long_form
E004136,U01115,2026-02-20 15:14:00,test_completed,3,YouTube,yt_long_form
E004137,U01116,2026-02-24 15:49:00,site_visit,1,YouTube,yt_teacher_expert
E004138,U01116,2026-02-24 16:20:00,test_started,2,YouTube,yt_teacher_expert
E004139,U01116,2026-02-24 16:38:00,test_completed,3,YouTube,yt_teacher_expert
E004140,U01116,2026-02-24 17:02:00,registration,4,YouTube,yt_teacher_expert
E004141,U01117,2026-02-03 11:54:00,site_visit,1,TikTok,tt_discount_challenge
E004142,U01117,2026-02-03 11:56:00,pricing_page_view,1,TikTok,tt_discount_challenge
E004143,U01118,2026-01-14 10:48:00,site_visit,1,Google Ads,ga_search_english_course
E004144,U01118,2026-01-14 11:04:00,pricing_page_view,1,Google Ads,ga_search_english_course
E004145,U01118,2026-01-14 11:00:00,test_started,2,Google Ads,ga_search_english_course
E004146,U01118,2026-01-14 11:17:00,test_completed,3,Google Ads,ga_search_english_course
E004147,U01118,2026-01-14 13:43:00,registration,4,Google Ads,ga_search_english_course
E004148,U01118,2026-01-14 16:43:00,trial_booked,5,Google Ads,ga_search_english_course
E004149,U01118,2026-01-16 06:43:00,trial_attended,6,Google Ads,ga_search_english_course
E004150,U01119,2026-01-23 12:01:00,site_visit,1,Instagram,ig_lookalike_students
E004151,U01119,2026-01-23 12:10:00,pricing_page_view,1,Instagram,ig_lookalike_students
E004152,U01119,2026-01-23 12:28:00,test_started,2,Instagram,ig_lookalike_students
E004153,U01119,2026-01-23 13:02:00,test_completed,3,Instagram,ig_lookalike_students
E004154,U01119,2026-01-23 13:13:00,registration,4,Instagram,ig_lookalike_students
E004155,U01120,2026-01-28 09:25:00,site_visit,1,Telegram,tg_channel_post
E004156,U01120,2026-01-28 09:39:00,test_started,2,Telegram,tg_channel_post
E004157,U01120,2026-01-28 10:00:00,test_completed,3,Telegram,tg_channel_post
E004158,U01120,2026-01-28 11:02:00,registration,4,Telegram,tg_channel_post
E004159,U01121,2026-02-05 21:27:00,site_visit,1,TikTok,tt_discount_challenge
E004160,U01122,2026-03-20 17:06:00,site_visit,1,Instagram,ig_story_discount
E004161,U01122,2026-03-20 17:42:00,test_started,2,Instagram,ig_story_discount
E004162,U01122,2026-03-20 20:13:00,registration,4,Instagram,ig_story_discount
E004163,U01122,2026-03-21 19:13:00,trial_booked,5,Instagram,ig_story_discount
E004164,U01122,2026-03-25 12:13:00,trial_attended,6,Instagram,ig_story_discount
E004165,U01123,2026-02-23 21:25:00,site_visit,1,Instagram,ig_story_discount
E004166,U01123,2026-02-23 21:58:00,test_started,2,Instagram,ig_story_discount
E004167,U01123,2026-02-23 22:29:00,test_completed,3,Instagram,ig_story_discount
E004168,U01123,2026-02-24 00:29:00,registration,4,Instagram,ig_story_discount
E004169,U01124,2026-01-01 20:47:00,site_visit,1,YouTube,yt_teacher_expert
E004170,U01125,2026-03-18 08:10:00,site_visit,1,YouTube,yt_pre_roll
E004171,U01126,2026-03-16 14:11:00,site_visit,1,YouTube,yt_pre_roll
E004172,U01126,2026-03-16 14:23:00,pricing_page_view,1,YouTube,yt_pre_roll
E004173,U01126,2026-03-16 14:22:00,test_started,2,YouTube,yt_pre_roll
E004174,U01126,2026-03-16 14:50:00,test_completed,3,YouTube,yt_pre_roll
E004175,U01126,2026-03-16 15:52:00,registration,4,YouTube,yt_pre_roll
E004176,U01126,2026-03-16 20:52:00,plan_selected,7,YouTube,yt_pre_roll
E004177,U01127,2026-02-06 13:39:00,site_visit,1,YouTube,yt_long_form
E004178,U01127,2026-02-06 14:08:00,test_started,2,YouTube,yt_long_form
E004179,U01127,2026-02-06 14:41:00,test_completed,3,YouTube,yt_long_form
E004180,U01127,2026-02-06 17:03:00,registration,4,YouTube,yt_long_form
E004181,U01127,2026-02-07 10:03:00,plan_selected,7,YouTube,yt_long_form
E004182,U01128,2026-01-08 21:49:00,site_visit,1,Instagram,ig_lookalike_students
E004183,U01128,2026-01-08 21:51:00,pricing_page_view,1,Instagram,ig_lookalike_students
E004184,U01128,2026-01-08 22:06:00,test_started,2,Instagram,ig_lookalike_students
E004185,U01129,2026-02-09 18:17:00,site_visit,1,Instagram,ig_story_discount
E004186,U01129,2026-02-09 18:47:00,test_started,2,Instagram,ig_story_discount
E004187,U01129,2026-02-09 19:20:00,test_completed,3,Instagram,ig_story_discount
E004188,U01129,2026-02-09 20:23:00,registration,4,Instagram,ig_story_discount
E004189,U01129,2026-02-11 19:23:00,trial_booked,5,Instagram,ig_story_discount
E004190,U01129,2026-02-16 07:23:00,trial_attended,6,Instagram,ig_story_discount
E004191,U01129,2026-02-10 16:23:00,plan_selected,7,Instagram,ig_story_discount
E004192,U01130,2026-01-19 07:56:00,site_visit,1,TikTok,tt_viral_test
E004193,U01131,2026-01-18 15:03:00,site_visit,1,Partner Referral,partner_hr_benefit
E004194,U01131,2026-01-18 15:22:00,test_started,2,Partner Referral,partner_hr_benefit
E004195,U01131,2026-01-18 15:54:00,test_completed,3,Partner Referral,partner_hr_benefit
E004196,U01131,2026-01-18 16:25:00,registration,4,Partner Referral,partner_hr_benefit
E004197,U01131,2026-01-18 20:25:00,trial_booked,5,Partner Referral,partner_hr_benefit
E004198,U01131,2026-01-23 11:25:00,trial_attended,6,Partner Referral,partner_hr_benefit
E004199,U01131,2026-01-21 04:25:00,plan_selected,7,Partner Referral,partner_hr_benefit
E004200,U01131,2026-01-21 05:47:00,payment_success,8,Partner Referral,partner_hr_benefit
E004201,U01132,2026-02-02 11:09:00,site_visit,1,TikTok,tt_discount_challenge
E004202,U01133,2026-01-01 16:49:00,site_visit,1,Instagram,ig_reels_beginner
E004203,U01133,2026-01-01 16:56:00,pricing_page_view,1,Instagram,ig_reels_beginner
E004204,U01134,2026-02-25 18:06:00,site_visit,1,YouTube,yt_long_form
E004205,U01134,2026-02-25 20:24:00,registration,4,YouTube,yt_long_form
E004206,U01134,2026-02-26 19:24:00,trial_booked,5,YouTube,yt_long_form
E004207,U01134,2026-03-04 06:24:00,trial_attended,6,YouTube,yt_long_form
E004208,U01135,2026-03-31 20:45:00,site_visit,1,YouTube,yt_teacher_expert
E004209,U01135,2026-03-31 21:24:00,test_started,2,YouTube,yt_teacher_expert
E004210,U01135,2026-03-31 21:43:00,test_completed,3,YouTube,yt_teacher_expert
E004211,U01136,2026-03-16 19:10:00,site_visit,1,Google Ads,ga_brand
E004212,U01136,2026-03-16 19:23:00,pricing_page_view,1,Google Ads,ga_brand
E004213,U01136,2026-03-16 19:31:00,test_started,2,Google Ads,ga_brand
E004214,U01136,2026-03-16 19:56:00,test_completed,3,Google Ads,ga_brand
E004215,U01136,2026-03-16 21:05:00,registration,4,Google Ads,ga_brand
E004216,U01137,2026-01-21 14:59:00,site_visit,1,Instagram,ig_reels_beginner
E004217,U01138,2026-01-06 11:26:00,site_visit,1,Telegram,tg_community_native
E004218,U01138,2026-01-06 11:40:00,test_started,2,Telegram,tg_community_native
E004219,U01138,2026-01-06 12:03:00,test_completed,3,Telegram,tg_community_native
E004220,U01138,2026-01-06 12:27:00,registration,4,Telegram,tg_community_native
E004221,U01138,2026-01-08 01:27:00,trial_booked,5,Telegram,tg_community_native
E004222,U01138,2026-01-11 12:27:00,trial_attended,6,Telegram,tg_community_native
E004223,U01139,2026-02-08 21:05:00,site_visit,1,Instagram,ig_reels_beginner
E004224,U01139,2026-02-08 23:14:00,registration,4,Instagram,ig_reels_beginner
E004225,U01140,2026-03-29 20:53:00,site_visit,1,TikTok,tt_viral_test
E004226,U01141,2026-01-30 21:11:00,site_visit,1,Instagram,ig_story_discount
E004227,U01141,2026-01-30 21:25:00,test_started,2,Instagram,ig_story_discount
E004228,U01141,2026-01-30 21:36:00,test_completed,3,Instagram,ig_story_discount
E004229,U01142,2026-01-12 20:19:00,site_visit,1,YouTube,yt_teacher_expert
E004230,U01142,2026-01-12 21:09:00,registration,4,YouTube,yt_teacher_expert
E004231,U01143,2026-03-03 20:57:00,site_visit,1,TikTok,tt_short_lessons
E004232,U01143,2026-03-03 22:13:00,registration,4,TikTok,tt_short_lessons
E004233,U01144,2026-01-13 21:01:00,site_visit,1,TikTok,tt_short_lessons
E004234,U01144,2026-01-13 21:13:00,test_started,2,TikTok,tt_short_lessons
E004235,U01144,2026-01-13 21:28:00,test_completed,3,TikTok,tt_short_lessons
E004236,U01145,2026-02-14 20:49:00,site_visit,1,Instagram,ig_story_discount
E004237,U01145,2026-02-14 21:13:00,test_started,2,Instagram,ig_story_discount
E004238,U01146,2026-02-18 11:26:00,site_visit,1,TikTok,tt_viral_test
E004239,U01146,2026-02-18 12:09:00,test_started,2,TikTok,tt_viral_test
E004240,U01146,2026-02-18 12:17:00,test_completed,3,TikTok,tt_viral_test
E004241,U01146,2026-02-18 13:48:00,registration,4,TikTok,tt_viral_test
E004242,U01147,2026-01-23 09:25:00,site_visit,1,Google Ads,ga_search_english_course
E004243,U01147,2026-01-23 09:33:00,pricing_page_view,1,Google Ads,ga_search_english_course
E004244,U01147,2026-01-23 09:31:00,test_started,2,Google Ads,ga_search_english_course
E004245,U01147,2026-01-23 09:52:00,test_completed,3,Google Ads,ga_search_english_course
E004246,U01147,2026-01-23 10:21:00,registration,4,Google Ads,ga_search_english_course
E004247,U01147,2026-01-24 20:21:00,trial_booked,5,Google Ads,ga_search_english_course
E004248,U01147,2026-01-27 11:21:00,trial_attended,6,Google Ads,ga_search_english_course
E004249,U01147,2026-01-25 11:21:00,plan_selected,7,Google Ads,ga_search_english_course
E004250,U01148,2026-02-23 15:57:00,site_visit,1,Partner Referral,partner_hr_benefit
E004251,U01148,2026-02-23 16:03:00,test_started,2,Partner Referral,partner_hr_benefit
E004252,U01148,2026-02-23 16:20:00,test_completed,3,Partner Referral,partner_hr_benefit
E004253,U01148,2026-02-23 18:00:00,registration,4,Partner Referral,partner_hr_benefit
E004254,U01149,2026-01-20 21:30:00,site_visit,1,YouTube,yt_pre_roll
E004255,U01150,2026-01-03 16:15:00,site_visit,1,Telegram,tg_community_native
E004256,U01150,2026-01-03 16:44:00,test_started,2,Telegram,tg_community_native
E004257,U01150,2026-01-03 16:59:00,test_completed,3,Telegram,tg_community_native
E004258,U01150,2026-01-03 17:09:00,registration,4,Telegram,tg_community_native
E004259,U01150,2026-01-04 09:09:00,plan_selected,7,Telegram,tg_community_native
E004260,U01150,2026-01-04 09:37:00,payment_success,8,Telegram,tg_community_native
E004261,U01151,2026-03-15 15:49:00,site_visit,1,Telegram,tg_community_native
E004262,U01151,2026-03-15 16:12:00,test_started,2,Telegram,tg_community_native
E004263,U01151,2026-03-15 16:45:00,test_completed,3,Telegram,tg_community_native
E004264,U01151,2026-03-15 17:42:00,registration,4,Telegram,tg_community_native
E004265,U01151,2026-03-17 13:42:00,trial_booked,5,Telegram,tg_community_native
E004266,U01151,2026-03-23 06:42:00,trial_attended,6,Telegram,tg_community_native
E004267,U01151,2026-03-18 10:42:00,plan_selected,7,Telegram,tg_community_native
E004268,U01151,2026-03-18 11:27:00,payment_failed,8,Telegram,tg_community_native
E004269,U01152,2026-02-11 07:54:00,site_visit,1,Google Ads,ga_competitor
E004270,U01152,2026-02-11 08:12:00,pricing_page_view,1,Google Ads,ga_competitor
E004271,U01152,2026-02-11 08:00:00,test_started,2,Google Ads,ga_competitor
E004272,U01152,2026-02-11 08:20:00,test_completed,3,Google Ads,ga_competitor
E004273,U01152,2026-02-11 08:40:00,registration,4,Google Ads,ga_competitor
E004274,U01152,2026-02-12 05:40:00,plan_selected,7,Google Ads,ga_competitor
E004275,U01153,2026-03-16 12:49:00,site_visit,1,Instagram,ig_reels_beginner
E004276,U01153,2026-03-16 13:26:00,test_started,2,Instagram,ig_reels_beginner
E004277,U01153,2026-03-16 13:56:00,test_completed,3,Instagram,ig_reels_beginner
E004278,U01154,2026-03-01 09:29:00,site_visit,1,Instagram,ig_reels_beginner
E004279,U01154,2026-03-01 09:49:00,test_started,2,Instagram,ig_reels_beginner
E004280,U01154,2026-03-01 10:03:00,test_completed,3,Instagram,ig_reels_beginner
E004281,U01155,2026-03-28 14:20:00,site_visit,1,Partner Referral,partner_blog
E004282,U01155,2026-03-28 14:48:00,test_started,2,Partner Referral,partner_blog
E004283,U01155,2026-03-28 15:08:00,test_completed,3,Partner Referral,partner_blog
E004284,U01155,2026-03-28 16:40:00,registration,4,Partner Referral,partner_blog
E004285,U01155,2026-03-28 17:40:00,plan_selected,7,Partner Referral,partner_blog
E004286,U01156,2026-01-30 15:42:00,site_visit,1,Partner Referral,partner_hr_benefit
E004287,U01156,2026-01-30 16:18:00,test_started,2,Partner Referral,partner_hr_benefit
E004288,U01156,2026-01-30 16:41:00,test_completed,3,Partner Referral,partner_hr_benefit
E004289,U01156,2026-01-30 19:30:00,registration,4,Partner Referral,partner_hr_benefit
E004290,U01156,2026-01-31 03:30:00,trial_booked,5,Partner Referral,partner_hr_benefit
E004291,U01156,2026-02-05 20:30:00,trial_attended,6,Partner Referral,partner_hr_benefit
E004292,U01156,2026-01-31 02:30:00,plan_selected,7,Partner Referral,partner_hr_benefit
E004293,U01156,2026-01-31 03:07:00,payment_success,8,Partner Referral,partner_hr_benefit
E004294,U01157,2026-03-26 11:57:00,site_visit,1,YouTube,yt_long_form
E004295,U01157,2026-03-26 12:13:00,pricing_page_view,1,YouTube,yt_long_form
E004296,U01157,2026-03-26 12:37:00,test_started,2,YouTube,yt_long_form
E004297,U01158,2026-01-07 13:01:00,site_visit,1,TikTok,tt_short_lessons
E004298,U01158,2026-01-07 13:07:00,pricing_page_view,1,TikTok,tt_short_lessons
E004299,U01158,2026-01-07 13:36:00,test_started,2,TikTok,tt_short_lessons
E004300,U01158,2026-01-07 13:57:00,test_completed,3,TikTok,tt_short_lessons
E004301,U01159,2026-03-09 17:48:00,site_visit,1,Google Ads,ga_search_english_course
E004302,U01159,2026-03-09 18:26:00,test_started,2,Google Ads,ga_search_english_course
E004303,U01159,2026-03-09 18:54:00,test_completed,3,Google Ads,ga_search_english_course
E004304,U01159,2026-03-09 20:47:00,registration,4,Google Ads,ga_search_english_course
E004305,U01160,2026-01-15 12:51:00,site_visit,1,Google Ads,ga_search_english_course
E004306,U01160,2026-01-15 13:11:00,pricing_page_view,1,Google Ads,ga_search_english_course
E004307,U01160,2026-01-15 12:56:00,test_started,2,Google Ads,ga_search_english_course
E004308,U01160,2026-01-15 13:29:00,test_completed,3,Google Ads,ga_search_english_course
E004309,U01161,2026-02-05 15:13:00,site_visit,1,Instagram,ig_story_discount
E004310,U01162,2026-01-23 07:47:00,site_visit,1,Telegram,tg_channel_post
E004311,U01162,2026-01-23 08:27:00,test_started,2,Telegram,tg_channel_post
E004312,U01162,2026-01-23 08:37:00,test_completed,3,Telegram,tg_channel_post
E004313,U01162,2026-01-23 08:44:00,registration,4,Telegram,tg_channel_post
E004314,U01162,2026-01-24 21:44:00,trial_booked,5,Telegram,tg_channel_post
E004315,U01162,2026-01-26 08:44:00,trial_attended,6,Telegram,tg_channel_post
E004316,U01163,2026-01-01 11:58:00,site_visit,1,Google Ads,ga_search_english_course
E004317,U01163,2026-01-01 12:14:00,test_started,2,Google Ads,ga_search_english_course
E004318,U01163,2026-01-01 12:35:00,test_completed,3,Google Ads,ga_search_english_course
E004319,U01164,2026-02-17 15:43:00,site_visit,1,Google Ads,ga_search_english_course
